1642259621.148,1003.28
1642259631.148,1003.3
1642259641.148,1003.31
1642259651.148,1003.29
1642259656.148,1003.27
1642259661.148,1003.28
1642259666.148,1003.27
1642259671.148,1003.29
1642259676.148,1003.28
1642259681.148,1003.3
1642259686.148,1003.27
1642259691.148,1003.29
1642259701.148,1003.3
1642259706.148,1003.31
1642259711.148,1003.28
1642259716.148,1003.34
1642259721.148,1003.31
1642259736.148,1003.33
1642259741.148,1003.32
1642259751.148,1003.33
1642259756.148,1003.46
1642259761.148,1003.34
1642259766.148,1003.32
1642259771.148,1003.33
1642259776.148,1003.31
1642259781.148,1003.33
1642259786.148,1003.34
1642259791.148,1003.32
1642259816.148,1003.35
1642259821.148,1003.34
1642259841.148,1003.36
1642259851.148,1003.37
1642259886.148,1003.35
1642259911.148,1003.36
1642259946.148,1003.38
1642260001.148,1003.36
1642260086.148,1003.38
1642260201.148,1003.42
1642260316.148,1003.44
1642260376.148,1003.45
1642260381.148,1003.43
1642260471.148,1003.42
1642260496.148,1003.45
1642260556.148,1003.42
1642260586.148,1003.45
1642260701.148,1003.46
1642260731.148,1003.45
1642260786.148,1003.43
1642260791.148,1003.45
1642260796.148,1003.44
1642260801.148,1003.42
1642260811.148,1003.43
1642260816.148,1003.45
1642260821.148,1003.44
1642260831.148,1003.45
1642260836.148,1003.43
1642260841.148,1003.45
1642260846.148,1003.44
1642260851.148,1003.43
1642260856.148,1003.41
1642260866.148,1003.45
1642260876.148,1003.47
1642260881.148,1003.45
1642260891.148,1003.43
1642260896.148,1003.44
1642260901.148,1003.45
1642260906.148,1003.47
1642260916.148,1003.45
1642260921.148,1003.46
1642260926.148,1003.44
1642260931.148,1003.45
1642260956.148,1003.46
1642260961.148,1003.44
1642260971.148,1003.46
1642260976.148,1003.47
1642260986.148,1003.49
1642260991.148,1003.46
1642261036.148,1003.49
1642261071.148,1003.52
1642261146.148,1003.53
1642261206.148,1003.54
1642261296.148,1003.53
1642261386.148,1003.54
1642261421.148,1003.51
1642261526.148,1003.52
1642261561.148,1003.54
1642261661.148,1003.55
1642261681.148,1003.52
1642261716.148,1003.56
1642261791.148,1003.57
1642261796.148,1003.52
1642261886.148,1003.54
1642261916.148,1003.55
1642262011.148,1003.54
1642262036.148,1003.56
1642262131.148,1003.58
1642262161.148,1003.56
1642262191.148,1003.58
1642262286.148,1003.59
1642262291.148,1003.61
1642262296.148,1003.59
1642262326.148,1003.61
1642262386.148,1003.65
1642262431.148,1003.64
1642262461.148,1003.65
1642262466.148,1003.63
1642262526.148,1003.61
1642262556.148,1003.63
1642262591.148,1003.58
1642262681.148,1003.59
1642262771.148,1003.56
1642262856.148,1003.57
1642262946.148,1003.55
1642262976.148,1003.57
1642262981.148,1003.59
1642263041.148,1003.61
1642263136.148,1003.59
1642263166.148,1003.6
1642263201.148,1003.56
1642263281.148,1003.61
1642263286.148,1003.59
1642263291.148,1003.57
1642263296.148,1003.59
1642263311.148,1003.64
1642263316.148,1003.59
1642263321.148,1003.58
1642263326.148,1003.57
1642263331.148,1003.58
1642263336.148,1003.61
1642263346.148,1003.58
1642263376.148,1003.57
1642263381.148,1003.58
1642263446.148,1003.57
1642263451.148,1003.56
1642263521.148,1003.58
1642263581.148,1003.56
1642263606.148,1003.58
1642263611.148,1003.55
1642263616.148,1003.58
1642263621.148,1003.55
1642263636.148,1003.54
1642263651.148,1003.53
1642263656.148,1003.54
1642263666.148,1003.59
1642263671.148,1003.54
1642263676.148,1003.53
1642263686.148,1003.51
1642263691.148,1003.55
1642263696.148,1003.54
1642263706.148,1003.55
1642263711.148,1003.56
1642263721.148,1003.54
1642263726.148,1003.56
1642263731.148,1003.55
1642263736.148,1003.56
1642263741.148,1003.55
1642263761.148,1003.59
1642263771.148,1003.61
1642263776.148,1003.54
1642263791.148,1003.57
1642263796.148,1003.56
1642263801.148,1003.58
1642263806.148,1003.6
1642263811.148,1003.57
1642263816.148,1003.56
1642263841.148,1003.57
1642263861.148,1003.59
1642263886.148,1003.58
1642263891.148,1003.6
1642263896.148,1003.62
1642263911.148,1003.6
